record_type,original_path,port_paths,status,application_status,priority,original_sha1,original_sha256,port_sha1,reference_count,references,byte_exact_core_copy_count,byte_exact_shipped_count,notes,original_width,original_height,original_mode,original_bit_depth_estimate,original_has_alpha,original_alpha_min,original_alpha_max,original_transparent_pixels,original_partial_alpha_pixels,original_parse,original_frametime,original_interpolate,original_explicit_frames,original_frame_spec
ORIGINAL,textures/blocks/al_furnace_front_on.png,original/thaumcraft4/blocks/al_furnace_front_on.png | block/tc4/al_furnace_front_on.png,MATCH,PRESENT_UNUSED,P1,87f7daadf6b38dafb6d1ce720b01487dfc3e9409,4c7f55fe2824e6efd0884ea4b0b2585e2af5f4a595741e640e65fdcd988b1c8f,87f7daadf6b38dafb6d1ce720b01487dfc3e9409,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/al_furnace_side.png,original/thaumcraft4/blocks/al_furnace_side.png | block/tc4/al_furnace_side.png,MATCH,PRESENT_UNUSED,P1,5dffca7c6f28f455a77f18df1a9dbc8dd9ef9c21,0332c4981bd94567fbb910f42e28a11f984f00215f3609f5531c6f276415a828,5dffca7c6f28f455a77f18df1a9dbc8dd9ef9c21,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/al_furnace_top.png,original/thaumcraft4/blocks/al_furnace_top.png | block/tc4/al_furnace_top.png,MATCH,PRESENT_UNUSED,P1,0302ed690001342902bf14aa04293061aa1e85b4,ec9e9b94a3e46aab9bca596d5423cb8c7a435844bbaa2953b19014fc35a21888,0302ed690001342902bf14aa04293061aa1e85b4,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/al_furnace_top_filled.png,original/thaumcraft4/blocks/al_furnace_top_filled.png | block/tc4/al_furnace_top_filled.png,MATCH,PRESENT_UNUSED,P1,151a101a12bcdd01cae2374841c430aa0fa90d7f,a772110f9d42fa6fd0538138b8e7ee40f202553e9c59ecda6077c8dfc133f8a8,151a101a12bcdd01cae2374841c430aa0fa90d7f,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/alchemyblock.png,block/alembic.png | block/arcane_workbench.png | original/thaumcraft4/blocks/alchemyblock.png | item/tc4/tc4_block_alchemical_construct.png | block/tc4/alchemyblock.png,MATCH,USED,P1,2391fc36153a3c868b29f7dbde23978bbb622958,346dd0000d48f1e287e8e01312b5df8d90eb2b5bf57ba058edfb6d65bca08e63,2391fc36153a3c868b29f7dbde23978bbb622958,6,block/alembic.png:2 | block/arcane_workbench.png:2 | original/thaumcraft4/blocks/alchemyblock.png:1 | item/tc4/tc4_block_alchemical_construct.png:1,4,5,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/alchemyblockadv.png,block/advanced_alchemical_furnace.png | block/alchemyblockadv.png | original/thaumcraft4/blocks/alchemyblockadv.png | item/tc4/tc4_block_advanced_alchemical_furnace.png | block/tc4/alchemyblockadv.png,MATCH,USED,P1,587cff433b6e41235f068fad31536188dbb2b372,dc4cfef7ce77f578585d0b657c27bc4b12c2b0ca3e2379d9e0d6c8e8a9ef0e1a,587cff433b6e41235f068fad31536188dbb2b372,5,block/advanced_alchemical_furnace.png:2 | block/alchemyblockadv.png:1 | original/thaumcraft4/blocks/alchemyblockadv.png:1 | item/tc4/tc4_block_advanced_alchemical_furnace.png:1,4,5,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,32,32,RGBA,32,True,253,255,0,390,,,,,
ORIGINAL,textures/blocks/amberblock.png,block/amber_block.png | original/thaumcraft4/blocks/amberblock.png | block/tc4/amberblock.png,MATCH,USED,P1,2f250fd224854a50dd8145e6fc9d144843536d01,94a054acfc153e045a851c0aab0fc7466ea187e3e8061798e9dbc6b02fde10b5,2f250fd224854a50dd8145e6fc9d144843536d01,3,block/amber_block.png:3,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,232,232,0,256,,,,,
ORIGINAL,textures/blocks/amberblock_top.png,block/amber_block_top.png | original/thaumcraft4/blocks/amberblock_top.png | block/tc4/amberblock_top.png,MATCH,USED,P1,f4a5b310d95e42de0fb84477fc278cd03271b747,9b23820b6dd86744941cd165b31d369748c9ed326f006febc6e5dc432435fa93,f4a5b310d95e42de0fb84477fc278cd03271b747,2,block/amber_block_top.png:2,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,232,232,0,256,,,,,
ORIGINAL,textures/blocks/amberbrick.png,block/amber_bricks.png | original/thaumcraft4/blocks/amberbrick.png | block/tc4/amberbrick.png,MATCH,USED,P1,73c2f9a5ee5d1eac467f4d2af1680bff69e4012f,7ec6cdd0b2e47729cce0f0f086dc8e07b701822514398576e89533be447c9a0d,73c2f9a5ee5d1eac467f4d2af1680bff69e4012f,3,block/amber_bricks.png:3,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,232,232,0,256,,,,,
ORIGINAL,textures/blocks/amberore.png,block/amber_ore.png | original/thaumcraft4/blocks/amberore.png | block/tc4/amberore.png,MATCH,USED,P1,474965e3a4f453c37ca73f2522ed92bb985b110b,03c230cce33f26ae61504ca7177b795d859f71bc20c170371643bd6cc1501386,474965e3a4f453c37ca73f2522ed92bb985b110b,4,block/amber_ore.png:3 | original/thaumcraft4/blocks/amberore.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/animatedglow.png,block/aura_node.png | block/nitor_light.png | original/thaumcraft4/blocks/animatedglow.png | block/tc4/animatedglow.png,MATCH,USED,P1,7f1b4927d54d9eee62e9c13b58fe841e9353c6eb,99a4663551121589a37703b5274664475fed70e5d047c3110c2fc2de35f706de,7f1b4927d54d9eee62e9c13b58fe841e9353c6eb,2,block/aura_node.png:1 | block/nitor_light.png:1,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,320,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/animatedglow.png.mcmeta,item/eldritch_relic.png.mcmeta | original/thaumcraft4/blocks/animatedglow.png.mcmeta | original/thaumcraft4/blocks/fluiddeath.png.mcmeta | original/thaumcraft4/blocks/fluidpure.png.mcmeta | original/thaumcraft4/items/eldritch_object_2.png.mcmeta | item/tc4/eldritch_object_2.png.mcmeta | block/tc4/animatedglow.png.mcmeta | block/tc4/fluiddeath.png.mcmeta | block/tc4/fluidpure.png.mcmeta,MATCH,PRESENT_UNUSED,P1,b85de4b2735450ed3f4b34ff138ad8970464518d,6a19bef21d66aac8fdcd8032751057733e321446b304d38f5ee8ba35efe99a1d,b85de4b2735450ed3f4b34ff138ad8970464518d,0,,5,9,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,2,False,38,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1]"
ORIGINAL,textures/blocks/applate1.png,original/thaumcraft4/blocks/applate1.png | item/tc4/tc4_block_arcane_pressure_plate.png | block/tc4/applate1.png,MATCH,USED,P1,915e346997e98ee0da09ed1da2093f19f4f6656c,bb5b5283dbd1ceb06af6c44539247a43db4c8eb1ae30420de8fd481aba1e8cf9,915e346997e98ee0da09ed1da2093f19f4f6656c,1,item/tc4/tc4_block_arcane_pressure_plate.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/applate2.png,original/thaumcraft4/blocks/applate2.png | block/tc4/applate2.png,MATCH,PRESENT_UNUSED,P1,9304c7665a200b2433a5616aaf1469360a5213ad,3c8942a6ef01392daae661041c888a11d50fa2a7b810754607af2b3b18cee929,9304c7665a200b2433a5616aaf1469360a5213ad,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/applate3.png,original/thaumcraft4/blocks/applate3.png | block/tc4/applate3.png,MATCH,PRESENT_UNUSED,P1,eb8a2e871cb2272a6b3adaed24c261eb43047437,c9d0cbc02feb68169b69a53e640f0c6a21d248a3e2818dee7cc5d2e8dcbcd1f8,eb8a2e871cb2272a6b3adaed24c261eb43047437,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/arcane_stone.png,block/arcane_stone.png | original/thaumcraft4/blocks/arcane_stone.png | item/tc4/tc4_block_alembic.png | item/tc4/tc4_block_arcane_stone.png | item/tc4/tc4_block_arcane_stone_slab.png | item/tc4/tc4_block_banner.png | item/tc4/tc4_block_essentia_jar.png | item/tc4/tc4_block_focal_manipulator.png | item/tc4/tc4_mask_angry_ghost.png | item/tc4/tc4_mask_grinning_devil.png | item/tc4/tc4_mask_sipping_fiend.png | item/tc4/tc4_voidrobeboots.png | block/tc4/arcane_stone.png,MATCH,USED,P1,00231f301ef55a329ead0e3563b58b922b525c16,596195baf85d78b511dab582c0bf2ab7d8e2d491e53e82f66162eb36c7881cec,00231f301ef55a329ead0e3563b58b922b525c16,23,block/arcane_stone.png:3 | original/thaumcraft4/blocks/arcane_stone.png:12 | item/tc4/tc4_block_alembic.png:1 | item/tc4/tc4_block_arcane_stone.png:1 | item/tc4/tc4_block_arcane_stone_slab.png:1 | item/tc4/tc4_block_essentia_jar.png:1 | item/tc4/tc4_mask_angry_ghost.png:1 | item/tc4/tc4_mask_grinning_devil.png:1 | item/tc4/tc4_mask_sipping_fiend.png:1 | item/tc4/tc4_voidrobeboots.png:1,12,13,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/arcaneearbellside.png,original/thaumcraft4/blocks/arcaneearbellside.png | block/tc4/arcaneearbellside.png,MATCH,PRESENT_UNUSED,P1,6b844183683afa2b914f36d8a363db96147a30f7,6f36322638f81f241c12d2414182a1a500e2cbd315d0294264e806a6e0c74a2e,6b844183683afa2b914f36d8a363db96147a30f7,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,148,0,,,,,
ORIGINAL,textures/blocks/arcaneearbelltop.png,original/thaumcraft4/blocks/arcaneearbelltop.png | block/tc4/arcaneearbelltop.png,MATCH,PRESENT_UNUSED,P1,de377f3f4e00172256e242f3aca42316fa14fc47,952b4f5b923a5f49426fec77c66f741f84d1e6881d214cf108d54bb78fdf5be8,de377f3f4e00172256e242f3aca42316fa14fc47,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,168,0,,,,,
ORIGINAL,textures/blocks/arcaneearbottom.png,original/thaumcraft4/blocks/arcaneearbottom.png | block/tc4/arcaneearbottom.png,MATCH,PRESENT_UNUSED,P1,7d8aa78b93746139453dba45b48d5285e09b80d4,f00cebc4ec29f04a1979c74f0a18c50f7a979a6d448d1a2a1b0d2977c69eaaf7,7d8aa78b93746139453dba45b48d5285e09b80d4,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/arcaneearsideoff.png,original/thaumcraft4/blocks/arcaneearsideoff.png | item/tc4/tc4_block_arcane_ear.png | block/tc4/arcaneearsideoff.png,MATCH,USED,P1,757e00d2fcf0a1674cf426dc527e5174238dff80,cd49d201640cd973385d79d17644c53c047e8b1812bc386f52780093e9e96b0b,757e00d2fcf0a1674cf426dc527e5174238dff80,1,item/tc4/tc4_block_arcane_ear.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,104,0,,,,,
ORIGINAL,textures/blocks/arcaneearsideon.png,original/thaumcraft4/blocks/arcaneearsideon.png | block/tc4/arcaneearsideon.png,MATCH,PRESENT_UNUSED,P1,771750548359b34b53fd96b801feac77c3217daa,25fc52e8de28b03568665b94ba075635bf2aed9db6d12e5cdb554dbb662edbe1,771750548359b34b53fd96b801feac77c3217daa,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,104,0,,,,,
ORIGINAL,textures/blocks/arcaneeartopoff.png,original/thaumcraft4/blocks/arcaneeartopoff.png | block/tc4/arcaneeartopoff.png,MATCH,USED,P1,066db7da4ce57582dec4138fb1e6a8da8651215b,ed1c6ca6406c27c1dcf8a5f521de62c7a3b579cda4072dbb875bf2161f007e96,066db7da4ce57582dec4138fb1e6a8da8651215b,1,original/thaumcraft4/blocks/arcaneeartopoff.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/arcaneeartopon.png,original/thaumcraft4/blocks/arcaneeartopon.png | block/tc4/arcaneeartopon.png,MATCH,PRESENT_UNUSED,P1,5e99e25833465341c420ced1d594599a492394b8,7fc76927d44d0ca0117be48ce67850359de740a3ee28144b52c658c18a5b74a5,5e99e25833465341c420ced1d594599a492394b8,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/blank.png,original/thaumcraft4/blocks/blank.png | block/tc4/blank.png,MATCH,PRESENT_UNUSED,P1,c398cdcd7d563e560c1530d725366b0d3b6d92cf,4085861cfdeab7127a12f273dfaafe58b4f28ddfd0415c003d680bfc0227919c,c398cdcd7d563e560c1530d725366b0d3b6d92cf,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,0,256,0,,,,,
ORIGINAL,textures/blocks/brainbox.png,block/mnemonic_matrix.png | original/thaumcraft4/blocks/brainbox.png | item/tc4/tc4_block_mnemonic_matrix.png | block/tc4/brainbox.png,MATCH,USED,P1,60e5d5569940f3c43dab687ce040bc61ee647fb9,3404c184b1c699b37324be86b06de591f450aafeabe0a124aefa461907f3ef1b,60e5d5569940f3c43dab687ce040bc61ee647fb9,5,block/mnemonic_matrix.png:2 | original/thaumcraft4/blocks/brainbox.png:1 | item/tc4/tc4_block_mnemonic_matrix.png:1 | block/tc4/brainbox.png:1,3,4,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,84,0,,,,,
ORIGINAL,textures/blocks/candle.png,original/thaumcraft4/blocks/candle.png | block/tc4/candle.png,MATCH,PRESENT_UNUSED,P1,a48282d6aeb09d1402295232892e8c085a829a5c,62f717e298f57345a2d277d04ba72128cb3685494907671e4e5e338d9be86d5d,a48282d6aeb09d1402295232892e8c085a829a5c,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,128,RGBA,32,True,0,255,1280,0,,,,,
ORIGINAL,textures/blocks/candle.png.mcmeta,block/flux_gas.png.mcmeta | block/flux_goo.png.mcmeta | block/tallow_candle.png.mcmeta | block/tallow_candle_black.png.mcmeta | block/tallow_candle_blue.png.mcmeta | block/tallow_candle_brown.png.mcmeta | block/tallow_candle_cyan.png.mcmeta | block/tallow_candle_gray.png.mcmeta | block/tallow_candle_green.png.mcmeta | block/tallow_candle_light_blue.png.mcmeta | block/tallow_candle_light_gray.png.mcmeta | block/tallow_candle_lime.png.mcmeta | block/tallow_candle_magenta.png.mcmeta | block/tallow_candle_orange.png.mcmeta | block/tallow_candle_pink.png.mcmeta | block/tallow_candle_purple.png.mcmeta | block/tallow_candle_red.png.mcmeta | block/tallow_candle_yellow.png.mcmeta | item/balanced_shard.png.mcmeta | item/focus_blink.png.mcmeta | item/focus_pech_summon.png.mcmeta | item/focus_portable_hole.png.mcmeta | original/thaumcraft4/blocks/candle.png.mcmeta | original/thaumcraft4/blocks/fluxgas.png.mcmeta | original/thaumcraft4/blocks/fluxgoo.png.mcmeta | original/thaumcraft4/items/eldritch_object_3.png.mcmeta | original/thaumcraft4/items/essence.png.mcmeta | original/thaumcraft4/items/focus_pech.png.mcmeta | original/thaumcraft4/items/focus_portablehole.png.mcmeta | original/thaumcraft4/items/shard_balanced.png.mcmeta | item/tc4/eldritch_object_3.png.mcmeta | item/tc4/essence.png.mcmeta | item/tc4/focus_pech.png.mcmeta | item/tc4/focus_portablehole.png.mcmeta | item/tc4/shard_balanced.png.mcmeta | block/tc4/candle.png.mcmeta | block/tc4/fluxgas.png.mcmeta | block/tc4/fluxgoo.png.mcmeta,MATCH,PRESENT_UNUSED,P1,700ec13e51f7f22e4230a25c3727513679110317,802acdb8f55f30146d5ed18414b21ba35650d4e550f81825ea104131c12dc4fc,700ec13e51f7f22e4230a25c3727513679110317,0,,30,38,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,,,,,,,,,,OK,1,False,0,[]
ORIGINAL,textures/blocks/candlestub.png,original/thaumcraft4/blocks/candlestub.png | block/tc4/candlestub.png,MATCH,USED,P1,4ec784ef45c81312b93e3678570d32d7d09ef3c2,c767a0627638f4dd371b059c1d20ebb345fa5bc55095a34405da362c6ea15c11,4ec784ef45c81312b93e3678570d32d7d09ef3c2,16,block/tc4/candlestub.png:16,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,250,0,,,,,
ORIGINAL,textures/blocks/cinderpearl.png,original/thaumcraft4/blocks/cinderpearl.png | item/tc4/tc4_block_cinderpearl.png | block/tc4/cinderpearl.png,MATCH,USED,P1,1c6d77ae488b974449dedee682c67ba3ce04e65c,511b7c3baf184c20ca03dd07e4ad6dab38bf59e8413e4b370abc5c68ee2d2fd1,1c6d77ae488b974449dedee682c67ba3ce04e65c,7,original/thaumcraft4/blocks/cinderpearl.png:6 | item/tc4/tc4_block_cinderpearl.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,219,0,,,,,
ORIGINAL,textures/blocks/cinnibar.png,block/cinnabar_ore.png | original/thaumcraft4/blocks/cinnibar.png | block/tc4/cinnibar.png,MATCH,USED,P1,b7d0d93db0c357c0744dab1388a599ae8355a935,f555d17104a9516cd6c36dd514ff33e3c8b387df50d08e6ea57b625562f660b0,b7d0d93db0c357c0744dab1388a599ae8355a935,3,block/cinnabar_ore.png:3,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/crate_side_0.png,block/outer_lands_loot_crate.png | original/thaumcraft4/blocks/crate_side_0.png | block/tc4/crate_side_0.png,MATCH,USED,P1,6729f24ecef61c3e579762b88e8cc6a4622167e4,43d7e888e5c8e8f06ae05812e26da20bdc06b47dd1961dfd407913fffdc2f3e2,6729f24ecef61c3e579762b88e8cc6a4622167e4,5,block/outer_lands_loot_crate.png:4 | block/tc4/crate_side_0.png:1,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,60,0,,,,,
ORIGINAL,textures/blocks/crate_side_1.png,original/thaumcraft4/blocks/crate_side_1.png | block/tc4/crate_side_1.png,MATCH,PRESENT_UNUSED,P1,3a44d88284d1fc19403ab91a69775e600f2f3d42,3c4140687cc18ec568f541618e3b224ea39bee4f9a088d53867f99bcd1a95a95,3a44d88284d1fc19403ab91a69775e600f2f3d42,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,60,0,,,,,
ORIGINAL,textures/blocks/crate_side_2.png,original/thaumcraft4/blocks/crate_side_2.png | block/tc4/crate_side_2.png,MATCH,PRESENT_UNUSED,P1,154b6e80235d036bc2dc260bba3f426c58fdbf79,467f2bdf0b48f01d2e970b0b8e15ccfa3c14a32cce19ced92ba44419881a59b9,154b6e80235d036bc2dc260bba3f426c58fdbf79,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,60,0,,,,,
ORIGINAL,textures/blocks/crate_top.png,original/thaumcraft4/blocks/crate_top.png | block/tc4/crate_top.png,MATCH,USED,P1,903c86774c36b3f378c21e26f82e35c915e1430e,12911490e4ef5355acaff14296286bee41f48a92a9caaed668dd4e653029039f,903c86774c36b3f378c21e26f82e35c915e1430e,2,block/tc4/crate_top.png:2,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,60,0,,,,,
ORIGINAL,textures/blocks/crucible1.png,block/crucible.png | original/thaumcraft4/blocks/crucible1.png | block/tc4/crucible1.png,MATCH,USED,P1,078869a39f6838231ee5887438d95c80564963da,639fcd1ce962e5d09f4c389023521de6a195ba60d371a6fde52aa45a235c1964,078869a39f6838231ee5887438d95c80564963da,4,block/crucible.png:2 | original/thaumcraft4/blocks/crucible1.png:2,2,3,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,144,0,,,,,
ORIGINAL,textures/blocks/crucible2.png,original/thaumcraft4/blocks/crucible2.png | block/tc4/crucible2.png,MATCH,USED,P1,baba68752d7ca7d4bf00e2db843a2f2d4b3bf218,f9bffd111ec3fd3b6ed6cf190d08afe54eef4c66ad38bd877aa4196277e8b7ce,baba68752d7ca7d4bf00e2db843a2f2d4b3bf218,1,original/thaumcraft4/blocks/crucible2.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,224,0,,,,,
ORIGINAL,textures/blocks/crucible3.png,original/thaumcraft4/blocks/crucible3.png | block/tc4/crucible3.png,MATCH,USED,P1,00a24a4d7b8d7776b034e94595ff1d7a665a5bd0,135d01dedcedd3dc8112a935b444878887b16089d5dbaeec96da79cda9a7c451,00a24a4d7b8d7776b034e94595ff1d7a665a5bd0,2,original/thaumcraft4/blocks/crucible3.png:2,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,28,0,,,,,
ORIGINAL,textures/blocks/crucible4.png,original/thaumcraft4/blocks/crucible4.png | block/tc4/crucible4.png,MATCH,PRESENT_UNUSED,P1,7c34b008ee34423f808063a2ab60dc3b363541ae,a39e43771e256c1d8ade57af843cf4bbadb9a77481e28405fd28fc49dc6617c5,7c34b008ee34423f808063a2ab60dc3b363541ae,0,,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGB,24,False,255,255,0,0,,,,,
ORIGINAL,textures/blocks/crucible5.png,original/thaumcraft4/blocks/crucible5.png | block/tc4/crucible5.png,MATCH,USED,P1,e61ce585d973de5839ccc3eb1b2054aa8b3f9bf6,2a09e20bffc15e9af57af1f4d1aa2a4e45cf4ca01737e8391e16e22c0699dae6,e61ce585d973de5839ccc3eb1b2054aa8b3f9bf6,1,original/thaumcraft4/blocks/crucible5.png:1,1,2,Canonical TC4 asset is shipped byte-exact; runtime appearance still depends on model/UV/render state.,16,16,RGBA,32,True,0,255,16,8,,,,,
